TDryBul;oveHeaPumY_u;reaTZon_y;logistic(oveHeaPumY_u);reaPHeaPum_y
299.75;0;302.8395982;0.006692851;0
300.4034722;0;303.1289602;0.006692851;0
301.05;0;303.3185668;0.006692851;0
301.3777778;0;303.3901348;0.006692851;0
301.35;0;303.3907066;0.006692851;0
301.1177083;0;303.3530492;0.006692851;0
300.85;0;303.3090752;0.006692851;0
300.8820724;0;303.2790682;0.006692851;0
300.85;0;303.2516353;0.006692851;0
299.7686136;0;303.1857872;0.006692851;0
298.45;0;303.0582231;0.006692851;0
298.089939;0;302.934172;0.006692851;0
297.45;0;302.8084197;0.006692851;0
296.1;0;302.7146897;0.006692851;0
294.75;0;302.551624;0.006692851;0
293.2705479;0;302.3818783;0.006692851;0
292.05;0;302.2148999;0.006692851;0
291.6169521;0;302.0775191;0.006692851;0
291.45;0;301.9670994;0.006692851;0
291.1058773;0;301.8567858;0.006692851;0
290.85;0;301.7503292;0.006692851;0
290.8566227;0;301.6590169;0.006692851;0
290.95;0;301.5780179;0.006692851;0
291;0;301.501188;0.006692851;0
291.05;0;301.4316817;0.006692851;0
289.7084677;0;301.3286992;0.006692851;0
288.25;0;301.1608143;0.006692851;0
288.1040323;0;301.0401118;0.006692851;0
288.05;0;300.9383358;0.006692851;0
288.05;0;300.8433089;0.006692851;0
288.05;0;300.7523628;0.006692851;0
288.05;0;300.6643498;0.006692851;0
288.05;0;300.5786999;0.006692851;0
287.95;0;300.4943058;0.006692851;0
287.85;0;300.4149578;0.006692851;0
287.9390625;0;300.2893667;0.006692851;0
288.15;0;300.2455484;0.006692851;0
288.4257102;0;300.2314951;0.006692851;0
288.75;0;300.2400548;0.006692851;0
289.2327273;0;300.276902;0.006692851;0
289.65;0;300.3305523;0.006692851;0
289.7511111;0;300.358053;0.006692851;0
289.75;0;300.3537298;0.006692851;0
289.6960317;0;300.3207941;0.006692851;0
289.65;0;300.2832383;0.006692851;0
289.9276398;0;300.2713315;0.006692851;0
290.55;0;300.3798945;0.006692851;0
291.6370924;0;300.7094293;0.006692851;0
292.65;0;300.9895344;0.006692851;0
293.1370536;0;301.0551541;0.006692851;0
293.45;0;301.1068935;0.006692851;0
293.6497253;0;301.196753;0.006692851;0
293.85;0;301.2976599;0.006692851;0
294.1025962;0;301.3848459;0.006692851;0
294.35;0;301.4412496;0.006692851;0
294.195;0;301.4561677;0.006692851;0
293.95;0;301.4325674;0.006692851;0
294.2033088;0;301.4094999;0.006692851;0
294.45;0;301.3754092;0.006692851;0
294.3929412;0;301.3121704;0.006692851;0
294.05;0;301.2204331;0.006692851;0
293.47;0;301.167493;0.006692851;0
292.85;0;301.0475036;0.006692851;0
292.2275;0;300.9219662;0.006692851;0
291.55;0;300.7932944;0.006692851;0
290.8;0;300.6699403;0.006692851;0
290.05;0;300.5471666;0.006692851;0
289.3;0;300.4233439;0.006692851;0
288.55;0;300.297966;0.006692851;0
287.825;0;300.169635;0.006692851;0
287.15;0;300.0405155;0.006692851;0
286.5333333;0;299.9153138;0.006692851;0
285.95;0;299.7955155;0.006692851;0
285.375;0;299.6699581;0.006692851;0
284.85;0;299.5391495;0.006692851;0
284.4416667;0;299.409518;0.006692851;0
284.15;0;299.2850576;0.006692851;0
283.9;0;299.1635985;0.006692851;0
283.65;0;299.0412055;0.006692851;0
283.4;0;298.9172534;0.006692851;0
283.15;0;298.7944411;0.006692851;0
282.765625;0;298.6793852;0.006692851;0
282.55;0;298.5785787;0.006692851;0
283.5407939;0;298.4651687;0.006692851;0
285.05;0;298.4674107;0.006692851;0
286.1935811;0;298.5080382;0.006692851;0
287.25;0;298.5868562;0.006692851;0
288.1125;0;298.6895978;0.006692851;0
288.85;0;298.8013022;0.006692851;0
289.503125;0;298.9153257;0.006692851;0
290.15;0;299.0278847;0.006692851;0
290.955625;0;299.1476508;0.006692851;0
291.75;0;299.2748447;0.006692851;0
292.23125;0;299.391055;0.006692851;0
292.45;0;299.4824504;0.006692851;0
292.41;0;299.5472431;0.006692851;0
292.45;0;299.6012685;0.006692851;0
292.75;0;299.6671148;0.006692851;0
293.05;0;299.736703;0.006692851;0
293.35;0;299.7976996;0.006692851;0
293.65;0;299.8365913;0.006692851;0
293.8214286;0;299.8554731;0.006692851;0
293.85;0;299.8542434;0.006692851;0
293.8385714;0;299.8358648;0.006692851;0
293.75;0;299.7979093;0.006692851;0
293.5733333;0;299.7450155;0.006692851;0
293.35;0;299.6786876;0.006692851;0
293.1041667;0;299.6004695;0.006692851;0
292.75;0;299.5068291;0.006692851;0
292.2;0;299.4653341;0.006692851;0
291.55;0;299.3599728;0.006692851;0
290.8325;0;299.2510188;0.006692851;0
290.15;0;299.1404802;0.006692851;0
289.68;0;299.0351763;0.006692851;0
289.35;0;298.9377277;0.006692851;0
289.11;0;298.8476494;0.006692851;0
288.85;0;298.7661408;0.006692851;0
288.44;0;298.6809264;0.006692851;0
288.05;0;298.5853596;0.006692851;0
287.75;0;298.4902604;0.006692851;0
287.45;0;298.400887;0.006692851;0
287.15;0;298.3105275;0.006692851;0
286.85;0;298.2161335;0.006692851;0
286.3590909;0;298.1137237;0.006692851;0
285.85;0;298.0035211;0.006692851;0
285.6627841;0;297.9015978;0.006692851;0
285.75;0;297.8234831;0.006692851;0
286.054375;0;297.7683609;0.006692851;0
286.35;0;297.7178162;0.006692851;0
286.539375;0;297.6649147;0.006692851;0
286.65;0;297.6123058;0.006692851;0
286.6566964;0;297.4942082;0.006692851;0
286.65;0;297.4344581;0.006692851;0
286.6214286;0;297.387323;0.006692851;0
286.75;0;297.3549003;0.006692851;0
287.2927083;0;297.3489313;0.006692851;0
287.95;0;297.3702257;0.006692851;0
288.4947917;0;297.401955;0.006692851;0
289.05;0;297.453059;0.006692851;0
289.6455357;0;297.5598002;0.006692851;0
290.25;0;297.6804673;0.006692851;0
290.8482143;0;297.799036;0.006692851;0
291.35;0;297.9112952;0.006692851;0
291.6328125;0;298.0115249;0.006692851;0
291.85;0;298.0982861;0.006692851;0
292.1535511;0;298.1779558;0.006692851;0
292.45;0;298.2494938;0.006692851;0
292.2594697;0;298.2929583;0.006692851;0
292.05;0;298.3295094;0.006692851;0
292.320546;0;298.4242882;0.006692851;0
292.65;0;298.4873605;0.006692851;0
293.1286207;0;298.5013933;0.006692851;0
293.45;0;298.5015056;0.006692851;0
293.0679464;0;298.4758858;0.006692851;0
292.35;0;298.408352;0.006692851;0
291.6138393;0;298.3127666;0.006692851;0
290.95;0;298.1993175;0.006692851;0
290.6678571;0;298.1542468;0.006692851;0
290.45;0;298.0620769;0.006692851;0
290.0535714;0;297.9663363;0.006692851;0
289.55;0;297.8683653;0.006692851;0
288.8533482;0;297.7612613;0.006692851;0
288.15;0;297.6457448;0.006692851;0
287.5902644;0;297.5281411;0.006692851;0
287.05;0;297.4160263;0.006692851;0
286.3421016;0;297.3136047;0.006692851;0
285.65;0;297.202027;0.006692851;0
286.0383929;0;297.0986653;0.006692851;0
286.55;0;297.0251824;0.006692851;0
286.1690247;0;296.9418641;0.006692851;0
285.65;0;296.8477199;0.006692851;0
284.9239948;0;296.7361448;0.006692851;0
284.25;0;296.6124177;0.006692851;0
284.5624369;0;296.5149494;0.006692851;0
284.95;0;296.4469869;0.006692851;0
284.4682449;0;296.3576382;0.006692851;0
283.95;0;296.2534591;0.006692851;0
283.4146916;0;296.1478053;0.006692851;0
283.55;0;296.0671245;0.006692851;0
284.6401478;0;296.061021;0.006692851;0
285.85;0;296.1102863;0.006692851;0
287.0522629;0;296.2142211;0.006692851;0
288.25;0;296.3885391;0.006692851;0
289.459375;0;296.6384264;0.006692851;0
290.45;0;296.9638789;0.006692851;0
291.2;0;297.3113522;0.006692851;0
291.95;0;297.6598167;0.006692851;0
292.7;0;298.0055259;0.006692851;0
293.45;0;298.3342485;0.006692851;0
293.9295455;0;298.6605932;0.006692851;0
294.25;0;298.9728933;0.006692851;0
294.7204545;0;299.2716723;0.006692851;0
295.15;0;299.508434;0.006692851;0
295.4208333;0;299.6744419;0.006692851;0
295.65;0;299.7878285;0.006692851;0
295.9666667;0;299.887137;0.006692851;0
296.25;0;299.9601429;0.006692851;0
296.195;0;299.9743338;0.006692851;0
296.05;0;299.9326947;0.006692851;0
296.1;0;299.8781602;0.006692851;0
296.15;0;299.8276836;0.006692851;0
296.139375;0;299.7838454;0.006692851;0
296.05;0;299.7269301;0.006692851;0
295.671875;0;299.6487755;0.006692851;0
295.25;0;299.5453326;0.006692851;0
295.1604167;0;299.4445025;0.006692851;0
295.05;0;299.3630198;0.006692851;0
294.7520833;0;299.2845302;0.006692851;0
294.35;0;299.2044094;0.006692851;0
293.86;0;299.1221004;0.006692851;0
293.35;0;299.0417583;0.006692851;0
292.786875;0;298.9592901;0.006692851;0
292.25;0;298.8735263;0.006692851;0
291.9963068;0;298.7962819;0.006692851;0
291.85;0;298.731191;0.006692851;0
291.4904119;0;298.660846;0.006692851;0
291.15;0;298.5853756;0.006692851;0
291.5410386;0;298.5317963;0.006692851;0
291.95;0;298.5053372;0.006692851;0
291.7010621;0;298.4563988;0.006692851;0
291.45;0;298.3973542;0.006692851;0
291.2816919;0;298.3395668;0.006692851;0
291.15;0;298.2830856;0.006692851;0
291.3113636;0;298.2357541;0.006692851;0
291.35;0;298.1964966;0.006692851;0
291;0;298.1395853;0.006692851;0
290.65;0;298.0782276;0.006692851;0
290.3;0;298.020201;0.006692851;0
289.95;0;297.9689298;0.006692851;0
289.9171875;0;297.9341408;0.006692851;0
289.95;0;297.9202668;0.006692851;0
289.4872243;0;297.899496;0.006692851;0
288.95;0;297.8887661;0.006692851;0
288.7080882;0;297.9241285;0.006692851;0
288.85;0;298.0132836;0.006692851;0
289.9625;0;298.1917744;0.006692851;0
291.15;0;298.3837221;0.006692851;0
291.64375;0;298.4621838;0.006692851;0
291.95;0;298.5700939;0.006692851;0
292.0270833;0;298.7240471;0.006692851;0
292.15;0;298.8950729;0.006692851;0
292.4908854;0;299.0965101;0.006692851;0
292.85;0;299.2885085;0.006692851;0
293.1445313;0;299.4573386;0.006692851;0
293.25;0;299.5910678;0.006692851;0
292.934375;0;299.6501569;0.006692851;0
292.55;0;299.6456558;0.006692851;0
292.350625;0;299.5992;0.006692851;0
292.15;0;299.5287301;0.006692851;0
291.9029167;0;299.4558875;0.006692851;0
291.65;0;299.378169;0.006692851;0
291.7558333;0;299.3020999;0.006692851;0
291.85;0;299.2230623;0.006692851;0
291.3846154;0;299.114912;0.006692851;0
290.65;0;298.9900809;0.006692851;0
289.7778846;0;298.8561056;0.006692851;0
288.75;0;298.7136098;0.006692851;0
287.1865;0;298.5518789;0.006692851;0
285.65;0;298.3716917;0.006692851;0
284.9034194;0;298.2118379;0.006692851;0
284.65;0;298.0773704;0.006692851;0
284.8;0;297.9689505;0.006692851;0
284.95;0;297.8752893;0.006692851;0
284.4850806;0;297.7687578;0.006692851;0
284.25;0;297.6538495;0.006692851;0
284.7765625;0;297.5704757;0.006692851;0
285.35;0;297.5109341;0.006692851;0
285.8984375;0;297.4613671;0.006692851;0
286.25;0;297.4125182;0.006692851;0
286.0641667;0;297.3425468;0.006692851;0
285.75;0;297.252469;0.006692851;0
285.5993333;0;297.1671776;0.006692851;0
285.45;0;297.0856433;0.006692851;0
285.2255625;0;297.0001337;0.006692851;0
285.05;0;296.9223689;0.006692851;0
285.6765625;0;296.8223253;0.006692851;0
286.95;0;296.8383594;0.006692851;0
288.2617188;0;296.8969607;0.006692851;0
289.55;0;296.9997444;0.006692851;0
290.6862926;0;297.1600072;0.006692851;0
291.65;0;297.3811406;0.006692851;0
292.2854021;0;297.6512814;0.006692851;0
292.85;0;297.9552018;0.006692851;0
293.7563963;0;298.294968;0.006692851;0
294.65;0;298.6483246;0.006692851;0
294.740533;0;298.9639206;0.006692851;0
294.75;0;299.2391629;0.006692851;0
295.71931;0;299.532326;0.006692851;0
296.55;0;299.8205228;0.006692851;0
296.7513889;0;300.0512979;0.006692851;0
296.95;0;300.2362222;0.006692851;0
297.2395833;0;300.3779311;0.006692851;0
297.45;0;300.4706812;0.006692851;0
297.3864583;0;300.5015964;0.006692851;0
297.25;0;300.4702846;0.006692851;0
297.2104167;0;300.4018447;0.006692851;0
297.15;0;300.3260637;0.006692851;0
296.9085938;0;300.2516673;0.006692851;0
296.55;0;300.1707793;0.006692851;0
296.1847098;0;300.0782916;0.006692851;0
295.65;0;299.966771;0.006692851;0
294.7560714;0;299.9063106;0.006692851;0
293.65;0;299.7688887;0.006692851;0
292.4082143;0;299.6211191;0.006692851;0
291.25;0;299.4706055;0.006692851;0
290.4686607;0;299.3303648;0.006692851;0
289.75;0;299.1992336;0.006692851;0
288.833125;0;299.0655226;0.006692851;0
287.95;0;298.9279612;0.006692851;0
287.4153846;0;298.8003071;0.006692851;0
287.25;0;298.6899103;0.006692851;0
287.2963801;0;298.5924377;0.006692851;0
287.35;0;298.5019706;0.006692851;0
287.3582353;0;298.4162332;0.006692851;0
287.25;0;298.3312536;0.006692851;0
286.83625;0;298.236845;0.006692851;0
286.25;0;298.1283038;0.006692851;0
285.590625;0;298.004581;0.006692851;0
284.95;0;297.8764395;0.006692851;0
284.6216033;0;297.7579335;0.006692851;0
284.55;0;297.6544671;0.006692851;0
284.6330842;0;297.5650823;0.006692851;0
285.05;0;297.5045412;0.006692851;0
285.8359375;0;297.4218595;0.006692851;0
286.95;0;297.4382728;0.006692851;0
288.25;0;297.5203046;0.006692851;0
289.55;0;297.6705199;0.006692851;0
290.85;0;297.8900302;0.006692851;0
292.15;0;298.1792075;0.006692851;0
293.3458333;0;298.5196052;0.006692851;0
294.25;0;298.8959481;0.006692851;0
294.9233333;0;299.2966353;0.006692851;0
295.55;0;299.7081852;0.006692851;0
296.2433333;0;300.1189464;0.006692851;0
296.75;0;300.5075087;0.006692851;0
297;0;300.8534643;0.006692851;0
297.25;0;301.1552564;0.006692851;0
297.5;0;301.409324;0.006692851;0
297.75;0;301.5998782;0.006692851;0
298.2571429;0;301.7341555;0.006692851;0
298.85;0;301.8249174;0.006692851;0
299.2178571;0;301.8416942;0.006692851;0
299.35;0;301.788551;0.006692851;0
299.2138889;0;301.6971599;0.006692851;0
299.05;0;301.6033418;0.006692851;0
299.0277778;0;301.534277;0.006692851;0
298.95;0;301.4659558;0.006692851;0
298.4717054;0;301.3721132;0.006692851;0
297.85;0;301.2476858;0.006692851;0
297.5205565;0;301.2019117;0.006692851;0
297.15;0;301.1025028;0.006692851;0
295.2497253;0;300.950902;0.006692851;0
293.15;0;300.7463845;0.006692851;0
292.3524948;0;300.5906813;0.006692851;0
291.55;0;300.4575884;0.006692851;0
290.3544764;0;300.315681;0.006692851;0
289.35;0;300.168493;0.006692851;0
288.843125;0;300.0336521;0.006692851;0
288.45;0;299.9072471;0.006692851;0
288.1047115;0;299.790529;0.006692851;0
287.75;0;299.6767742;0.006692851;0
287.0552885;0;299.5512181;0.006692851;0
286.35;0;299.4152677;0.006692851;0
286.0805921;0;299.293697;0.006692851;0
286.05;0;299.1862941;0.006692851;0
286.267004;0;299.0922082;0.006692851;0
286.45;0;299.0072519;0.006692851;0
286.2747253;0;298.9145235;0.006692851;0
286.05;0;298.8151635;0.006692851;0
285.9464286;0;298.721492;0.006692851;0
286.25;0;298.6475356;0.006692851;0
287.21;0;298.5561321;0.006692851;0
288.45;0;298.565218;0.006692851;0
289.79;0;298.6302894;0.006692851;0
291.05;0;298.7529238;0.006692851;0
292.1203125;0;298.936616;0.006692851;0
293.15;0;299.1989726;0.006692851;0
294.1509375;0;299.5341523;0.006692851;0
295.15;0;299.9474943;0.006692851;0
296.33375;0;300.3899969;0.006692851;0
297.45;0;300.8397349;0.006692851;0
298.2082353;0;301.2699571;0.006692851;0
298.85;0;301.6410227;0.006692851;0
299.5017647;0;301.9454168;0.006692851;0
300.05;0;302.2022386;0.006692851;0
300.295;0;302.4256887;0.006692851;0
300.45;0;302.5898704;0.006692851;0
300.8275;0;302.7172888;0.006692851;0
301.15;0;302.7987262;0.006692851;0
300.9307692;0;302.8045971;0.006692851;0
300.65;0;302.7616113;0.006692851;0
300.689819;0;302.7019805;0.006692851;0
300.75;0;302.6354248;0.006692851;0
300.8510784;0;302.5791939;0.006692851;0
300.95;0;302.5230689;0.006692851;0
300.7352778;0;302.4516075;0.006692851;0
300.05;0;302.3436407;0.006692851;0
299.0325292;0;302.2812656;0.006692851;0
297.75;0;302.1329319;0.006692851;0
296.2618084;0;301.9617126;0.006692851;0
294.75;0;301.7908007;0.006692851;0
293.3881119;0;301.6264266;0.006692851;0
292.25;0;301.4703768;0.006692851;0
292.4989039;0;301.3515215;0.006692851;0
292.95;0;301.2796995;0.006692851;0
291.8572904;0;301.1711588;0.006692851;0
290.85;0;301.0363835;0.006692851;0
290.560181;0;300.9140733;0.006692851;0
290.25;0;300.8013741;0.006692851;0
289.5638736;0;300.6869272;0.006692851;0
289.05;0;300.5691633;0.006692851;0
288.9889509;0;300.4645285;0.006692851;0
288.95;0;300.370738;0.006692851;0
288.8382813;0;300.2808234;0.006692851;0
288.75;0;300.1931619;0.006692851;0
288.8595905;0;300.1132216;0.006692851;0
289.05;0;300.0420053;0.006692851;0
288.9910345;0;299.9690419;0.006692851;0
289.05;0;299.9058386;0.006692851;0
289.9763636;0;299.8249319;0.006692851;0
291.45;0;299.8620669;0.006692851;0
293.0548864;0;299.9708887;0.006692851;0
294.55;0;300.1567726;0.006692851;0
295.7097115;0;300.4085803;0.006692851;0
296.75;0;300.7181463;0.006692851;0
297.7415385;0;301.0917704;0.006692851;0
298.65;0;301.5135068;0.006692851;0
299.41375;0;301.965441;0.006692851;0
300.15;0;302.4238519;0.006692851;0
301.05625;0;302.8768925;0.006692851;0
301.85;0;303.315274;0.006692851;0
302.1573529;0;303.7027823;0.006692851;0
302.35;0;304.033536;0.006692851;0
302.7238971;0;304.3164328;0.006692851;0
303.05;0;304.5466345;0.006692851;0
303.1729167;0;304.7031136;0.006692851;0
303.25;0;304.7918409;0.006692851;0
303.4958333;0;304.8155265;0.006692851;0
303.65;0;304.7663591;0.006692851;0
303.3946429;0;304.6674299;0.006692851;0
303.05;0;304.5559567;0.006692851;0
302.8470238;0;304.4682823;0.006692851;0
302.65;0;304.382522;0.006692851;0
302.4333333;0;304.2895167;0.006692851;0
301.85;0;304.174133;0.006692851;0
300.5198529;0;304.0972611;0.006692851;0
298.85;0;303.9264272;0.006692851;0
297.1247899;0;303.7367961;0.006692851;0
295.45;0;303.5472254;0.006692851;0
294.1639098;0;303.3737431;0.006692851;0
293.25;0;303.2183287;0.006692851;0
292.655418;0;303.0759068;0.006692851;0
292.05;0;302.9396991;0.006692851;0
291.0803476;0;302.7969515;0.006692851;0
290.15;0;302.6487183;0.006692851;0
289.4948485;0;302.5061418;0.006692851;0
288.95;0;302.3683787;0.006692851;0
288.4925641;0;302.2339387;0.006692851;0
288.15;0;302.102417;0.006692851;0
288.1407692;0;301.9819094;0.006692851;0
288.15;0;301.8738164;0.006692851;0
287.686875;0;301.7557763;0.006692851;0
287.25;0;301.6295488;0.006692851;0
287.139538;0;301.5129743;0.006692851;0
287.05;0;301.402998;0.006692851;0
286.676087;0;301.2871705;0.006692851;0
286.55;0;301.1775222;0.006692851;0
287.0388889;0;301.053984;0.006692851;0
287.65;0;301.0068946;0.006692851;0
288.2458333;0;300.9630995;0.006692851;0
288.85;0;300.9460946;0.006692851;0
289.5677778;0;300.9745637;0.006692851;0
290.25;0;301.0216843;0.006692851;0
290.598;0;301.0683315;0.006692851;0
290.85;0;301.156624;0.006692851;0
291.232;0;301.3482383;0.006692851;0
291.75;0;301.6260727;0.006692851;0
293.0075;0;301.9930746;0.006692851;0
294.35;0;302.440154;0.006692851;0
295.1071154;0;302.8716387;0.006692851;0
295.75;0;303.2697739;0.006692851;0
296.3122596;0;303.5948402;0.006692851;0
296.85;0;303.825815;0.006692851;0
297.3522917;0;303.98682;0.006692851;0
297.85;0;304.0877394;0.006692851;0
298.4320833;0;304.1144296;0.006692851;0
298.95;0;304.0825599;0.006692851;0
298.9604167;0;304.0027242;0.006692851;0
298.65;0;303.8927156;0.006692851;0
298.3770833;0;303.7954289;0.006692851;0
298.05;0;303.6967375;0.006692851;0
297.60625;0;303.5836528;0.006692851;0
297.05;0;303.4498675;0.006692851;0
296.3595588;0;303.3774736;0.006692851;0
295.55;0;303.2445599;0.006692851;0
294.4929412;0;303.099897;0.006692851;0
293.45;0;302.9479919;0.006692851;0
292.96;0;302.813958;0.006692851;0
292.55;0;302.6962344;0.006692851;0
291.6321429;0;302.5673344;0.006692851;0
290.75;0;302.4276622;0.006692851;0
290.5732143;0;302.305892;0.006692851;0
290.45;0;302.2008082;0.006692851;0
289.6613095;0;302.0793207;0.006692851;0
288.95;0;301.9453806;0.006692851;0
288.8567708;0;301.8285437;0.006692851;0
288.75;0;301.722981;0.006692851;0
288.3319196;0;301.6098175;0.006692851;0
287.95;0;301.4927383;0.006692851;0
287.7021429;0;301.3793151;0.006692851;0
287.45;0;301.2674783;0.006692851;0
287.1535294;0;301.1544572;0.006692851;0
286.85;0;301.0403289;0.006692851;0
286.6064706;0;300.9295199;0.006692851;0
286.45;0;300.8332658;0.006692851;0
286.69;0;300.7681086;0.006692851;0
287.65;0;300.7618932;0.006692851;0
289.0640909;0;300.8392103;0.006692851;0
290.65;0;300.9999149;0.006692851;0
292.3209091;0;301.2500468;0.006692851;0
294.05;0;301.5903884;0.006692851;0
295.93875;0;302.0044323;0.006692851;0
297.85;0;302.4861732;0.006692851;0
299.60625;0;303.0040871;0.006692851;0
301.05;0;303.5116727;0.006692851;0
302.125;0;303.9837861;0.006692851;0
303.05;0;304.4243485;0.006692851;0
303.9575;0;304.8408181;0.006692851;0
304.75;0;305.2316837;0.006692851;0
305.345;0;305.5670469;0.006692851;0
305.85;0;305.8285143;0.006692851;0
306.3033333;0;306.0091889;0.006692851;0
306.75;0;306.1212146;0.006692851;0
307.3972917;0;306.1731763;0.006692851;0
308.05;0;306.1909058;0.006692851;0
308.3111607;0;306.1824694;0.006692851;0
308.05;0;306.1354982;0.006692851;0
307.467236;0;306.052996;0.006692851;0
306.85;0;305.9580077;0.006692851;0
306.221256;0;305.8578981;0.006692851;0
305.55;0;305.750053;0.006692851;0
304.4263889;0;305.6209935;0.006692851;0
303.15;0;305.4649332;0.006692851;0
302.3886905;0;305.3252904;0.006692851;0
301.55;0;305.2095676;0.006692851;0
300.1991883;0;305.0767118;0.006692851;0
298.65;0;304.9172434;0.006692851;0
296.7954545;0;304.7409738;0.006692851;0
295.15;0;304.5550278;0.006692851;0
294.262963;0;304.3919711;0.006692851;0
293.65;0;304.2440332;0.006692851;0
293.052037;0;304.1045284;0.006692851;0
292.55;0;303.974068;0.006692851;0
292.3203261;0;303.8568841;0.006692851;0
292.15;0;303.7511889;0.006692851;0
291.6355072;0;303.6397637;0.006692851;0
291.15;0;303.52036;0.006692851;0
291.4666667;0;303.4225533;0.006692851;0
291.75;0;303.345778;0.006692851;0
291.45;0;303.251643;0.006692851;0
291.15;0;303.1511638;0.006692851;0
290.85;0;303.0506347;0.006692851;0
290.55;0;302.9553916;0.006692851;0
291.2396552;0;302.8998435;0.006692851;0
292.75;0;302.9235864;0.006692851;0
294.0941684;0;302.9973655;0.006692851;0
295.45;0;303.1218756;0.006692851;0
296.8711765;0;303.3015193;0.006692851;0
298.25;0;303.5415868;0.006692851;0
299.1325;0;303.8050514;0.006692851;0
299.85;0;304.0860933;0.006692851;0
300.8575;0;304.4068524;0.006692851;0
301.85;0;304.7760466;0.006692851;0
302.7072727;0;305.1993577;0.006692851;0
303.45;0;305.5900925;0.006692851;0
304.0560606;0;305.8977596;0.006692851;0
304.45;0;306.1370983;0.006692851;0
304.6479167;0;306.3434774;0.006692851;0
304.75;0;306.5401265;0.006692851;0
304.746875;0;306.7259642;0.006692851;0
304.75;0;306.820835;0.006692851;0
305.0835938;0;306.8478935;0.006692851;0
305.45;0;306.8468501;0.006692851;0
305.4976563;0;306.8125589;0.006692851;0
305.25;0;306.7524806;0.006692851;0
304.750625;0;306.6763819;0.006692851;0
304.15;0;306.5816387;0.006692851;0
303.51;0;306.4704592;0.006692851;0
302.75;0;306.3412192;0.006692851;0
301.755;0;306.1935466;0.006692851;0
300.75;0;306.0405984;0.006692851;0
299.85;0;305.8963551;0.006692851;0
298.95;0;305.7593737;0.006692851;0
298.05;0;305.6268995;0.006692851;0
297.15;0;305.4956043;0.006692851;0
296.4017857;0;305.3667566;0.006692851;0
295.85;0;305.2463287;0.006692851;0
295.3657143;0;305.1317042;0.006692851;0
294.95;0;305.0192235;0.006692851;0
294.59;0;304.9067662;0.006692851;0
294.25;0;304.7961304;0.006692851;0
293.9471875;0;304.6887014;0.006692851;0
293.65;0;304.5834517;0.006692851;0
293.1671875;0;304.4735118;0.006692851;0
292.75;0;304.3615796;0.006692851;0
292.640625;0;304.2633451;0.006692851;0
292.55;0;304.1710064;0.006692851;0
292.4;0;304.0768369;0.006692851;0
292.25;0;303.9834494;0.006692851;0
292.1;0;303.8923955;0.006692851;0
291.95;0;303.8041458;0.006692851;0
292.52;0;303.6793905;0.006692851;0
293.45;0;303.6640843;0.006692851;0
293.9907143;0;303.6815843;0.006692851;0
294.55;0;303.7356547;0.006692851;0
295.1517857;0;303.8544544;0.006692851;0
295.85;0;304.0074808;0.006692851;0
296.65;0;304.1648928;0.006692851;0
297.45;0;304.3113465;0.006692851;0
298.25;0;304.4458761;0.006692851;0
299.05;0;304.6050764;0.006692851;0
299.2578947;0;304.8434916;0.006692851;0
299.15;0;305.0584337;0.006692851;0
299.3271053;0;305.2594589;0.006692851;0
299.55;0;305.3948775;0.006692851;0
299.9383333;0;305.4607634;0.006692851;0
300.35;0;305.4934979;0.006692851;0
300.5711111;0;305.472469;0.006692851;0
300.45;0;305.440355;0.006692851;0
299.9594017;0;305.3945181;0.006692851;0
299.45;0;305.3377112;0.006692851;0
299.0503205;0;305.2744301;0.006692851;0
298.65;0;305.2092433;0.006692851;0
298.1632576;0;305.1538317;0.006692851;0
297.65;0;305.0804678;0.006692851;0
297.7170996;0;304.9926241;0.006692851;0
297.65;0;304.8985607;0.006692851;0
296.2014881;0;304.8224834;0.006692851;0
294.55;0;304.657732;0.006692851;0
293.3879464;0;304.5008863;0.006692851;0
292.55;0;304.3544866;0.006692851;0
292.0977083;0;304.2277417;0.006692851;0
291.65;0;304.1067972;0.006692851;0
291.1433333;0;303.984236;0.006692851;0
290.65;0;303.8568627;0.006692851;0
290.3242857;0;303.7339869;0.006692851;0
290.05;0;303.6153165;0.006692851;0
289.5142857;0;303.4905697;0.006692851;0
289.05;0;303.3618781;0.006692851;0
289.0276786;0;303.2479053;0.006692851;0
289.05;0;303.1449901;0.006692851;0
288.92125;0;303.0401019;0.006692851;0
288.75;0;302.9365328;0.006692851;0
288.5155556;0;302.8352747;0.006692851;0
288.25;0;302.7337997;0.006692851;0
287.8319444;0;302.6259942;0.006692851;0
287.55;0;302.5130272;0.006692851;0
287.55;0;302.4101408;0.006692851;0
287.55;0;302.316394;0.006692851;0
287.55;0;302.1794665;0.006692851;0
287.55;0;302.1195399;0.006692851;0
288.7346774;0;302.1351726;0.006692851;0
290.15;0;302.2520073;0.006692851;0
290.4335044;0;302.3982061;0.006692851;0
290.75;0;302.5856135;0.006692851;0
291.3032468;0;302.8028501;0.006692851;0
291.85;0;303.021058;0.006692851;0
292.3441964;0;303.2158201;0.006692851;0
292.75;0;303.4284197;0.006692851;0
292.7988487;0;303.6570813;0.006692851;0
292.75;0;303.811264;0.006692851;0
293.0446172;0;303.9158275;0.006692851;0
293.35;0;304.0117797;0.006692851;0
293.1575758;0;304.0818096;0.006692851;0
292.95;0;304.1221833;0.006692851;0
293.5980392;0;304.1706981;0.006692851;0
